Country,Region,IncomeGroup,Area,Measure,Value
Togo,Africa,Low income,Forest,Biocapacity,0.021969614
Togo,Africa,Low income,Grazing land,Biocapacity,0.112192049
Togo,Africa,Low income,Total,Biocapacity,0.542352339
Togo,Africa,Low income,Built up land,Ecological deficit or reserve,0
Togo,Africa,Low income,Cropland,Ecological deficit or reserve,-0.02528935
Togo,Africa,Low income,Fishing grounds,Ecological deficit or reserve,-0.040402731
Togo,Africa,Low income,Forest,Ecological deficit or reserve,-0.512977936
Togo,Africa,Low income,Grazing land,Ecological deficit or reserve,0.014248828
Togo,Africa,Low income,Total,Ecological deficit or reserve,-0.56442119
Togo,Africa,Low income,Built up land,Ecological footprint of consumption,0.026387066
Togo,Africa,Low income,Cropland,Ecological footprint of consumption,0.386854356
Togo,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.060641336
Togo,Africa,Low income,Forest,Ecological footprint of consumption,0.53494755
Togo,Africa,Low income,Grazing land,Ecological footprint of consumption,0.097943221
Togo,Africa,Low income,Total,Ecological footprint of consumption,1.106773529
Tonga,Asia-Pacific,Lower-middle,Total,Biocapacity,1.58890531
Tonga,Asia-Pacific,Lower-middle,Total,Ecological deficit or reserve,-1.713105538
Tonga,Asia-Pacific,Lower-middle,Total,Ecological footprint of consumption,3.302010847
Trinidad and Tobago,Latin America,High income,Built up land,Biocapacity,0.001308062
Trinidad and Tobago,Latin America,High income,Cropland,Biocapacity,0.047960337
Trinidad and Tobago,Latin America,High income,Fishing grounds,Biocapacity,1.360856977
Trinidad and Tobago,Latin America,High income,Forest,Biocapacity,0.145689602
Trinidad and Tobago,Latin America,High income,Grazing land,Biocapacity,0.006090871
Trinidad and Tobago,Latin America,High income,Total,Biocapacity,1.56190585
Trinidad and Tobago,Latin America,High income,Built up land,Ecological deficit or reserve,0
Trinidad and Tobago,Latin America,High income,Cropland,Ecological deficit or reserve,-0.434671748
Trinidad and Tobago,Latin America,High income,Fishing grounds,Ecological deficit or reserve,1.236481857
Trinidad and Tobago,Latin America,High income,Forest,Ecological deficit or reserve,-5.741634249
Trinidad and Tobago,Latin America,High income,Grazing land,Ecological deficit or reserve,-0.187885099
Trinidad and Tobago,Latin America,High income,Total,Ecological deficit or reserve,-5.127709239
Trinidad and Tobago,Latin America,High income,Built up land,Ecological footprint of consumption,0.001308062
Trinidad and Tobago,Latin America,High income,Cropland,Ecological footprint of consumption,0.482632085
Trinidad and Tobago,Latin America,High income,Fishing grounds,Ecological footprint of consumption,0.124375121
Trinidad and Tobago,Latin America,High income,Forest,Ecological footprint of consumption,5.88732385
Trinidad and Tobago,Latin America,High income,Grazing land,Ecological footprint of consumption,0.19397597
Trinidad and Tobago,Latin America,High income,Total,Ecological footprint of consumption,6.689615088
Tunisia,Africa,Upper-middle,Built up land,Biocapacity,0.02675763
Tunisia,Africa,Upper-middle,Cropland,Biocapacity,0.397384904
Tunisia,Africa,Upper-middle,Fishing grounds,Biocapacity,0.232507988
Tunisia,Africa,Upper-middle,Forest,Biocapacity,0.052322252
Tunisia,Africa,Upper-middle,Grazing land,Biocapacity,0.079974682
Tunisia,Africa,Upper-middle,Total,Biocapacity,0.788947456
Tunisia,Africa,Upper-middle,Built up land,Ecological deficit or reserve,0
Tunisia,Africa,Upper-middle,Cropland,Ecological deficit or reserve,-0.25298616
Tunisia,Africa,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.158467179
Tunisia,Africa,Upper-middle,Forest,Ecological deficit or reserve,-1.279128512
Tunisia,Africa,Upper-middle,Grazing land,Ecological deficit or reserve,-0.009744866
Tunisia,Africa,Upper-middle,Total,Ecological deficit or reserve,-1.383392359
Tunisia,Africa,Upper-middle,Built up land,Ecological footprint of consumption,0.02675763
Tunisia,Africa,Upper-middle,Cropland,Ecological footprint of consumption,0.650371064
Tunisia,Africa,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.074040809
Tunisia,Africa,Upper-middle,Forest,Ecological footprint of consumption,1.331450764
Tunisia,Africa,Upper-middle,Grazing land,Ecological footprint of consumption,0.089719548
Tunisia,Africa,Upper-middle,Total,Ecological footprint of consumption,2.172339815
Turkey,Middle East/Central Asia,Upper-middle,Built up land,Biocapacity,0.034092161
Turkey,Middle East/Central Asia,Upper-middle,Cropland,Biocapacity,0.700821009
Turkey,Middle East/Central Asia,Upper-middle,Fishing grounds,Biocapacity,0.041666742
Turkey,Middle East/Central Asia,Upper-middle,Forest,Biocapacity,0.574034263
Turkey,Middle East/Central Asia,Upper-middle,Grazing land,Biocapacity,0.088717138
Turkey,Middle East/Central Asia,Upper-middle,Total,Biocapacity,1.439331313
Turkey,Middle East/Central Asia,Upper-middle,Built up land,Ecological deficit or reserve,0
Turkey,Middle East/Central Asia,Upper-middle,Cropland,Ecological deficit or reserve,-0.101250777
Turkey,Middle East/Central Asia,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.011970251
Turkey,Middle East/Central Asia,Upper-middle,Forest,Ecological deficit or reserve,-1.659240404
Turkey,Middle East/Central Asia,Upper-middle,Grazing land,Ecological deficit or reserve,-0.020008426
Turkey,Middle East/Central Asia,Upper-middle,Total,Ecological deficit or reserve,-1.768529357
Turkey,Middle East/Central Asia,Upper-middle,Built up land,Ecological footprint of consumption,0.034092161
Turkey,Middle East/Central Asia,Upper-middle,Cropland,Ecological footprint of consumption,0.802071787
Turkey,Middle East/Central Asia,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.029696491
Turkey,Middle East/Central Asia,Upper-middle,Forest,Ecological footprint of consumption,2.233274667
Turkey,Middle East/Central Asia,Upper-middle,Grazing land,Ecological footprint of consumption,0.108725564
Turkey,Middle East/Central Asia,Upper-middle,Total,Ecological footprint of consumption,3.20786067
Turkmenistan,Middle East/Central Asia,Lower-middle,Built up land,Biocapacity,0.070976808
Turkmenistan,Middle East/Central Asia,Lower-middle,Cropland,Biocapacity,0.470317603
Turkmenistan,Middle East/Central Asia,Lower-middle,Fishing grounds,Biocapacity,0.125885026
Turkmenistan,Middle East/Central Asia,Lower-middle,Forest,Biocapacity,0.014633907
Turkmenistan,Middle East/Central Asia,Lower-middle,Grazing land,Biocapacity,1.927043287
Turkmenistan,Middle East/Central Asia,Lower-middle,Total,Biocapacity,2.608856631
Turkmenistan,Middle East/Central Asia,Lower-middle,Built up land,Ecological deficit or reserve,0
Turkmenistan,Middle East/Central Asia,Lower-middle,Cropland,Ecological deficit or reserve,-0.073660892
Turkmenistan,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.118427968
Turkmenistan,Middle East/Central Asia,Lower-middle,Forest,Ecological deficit or reserve,-4.343719925
Turkmenistan,Middle East/Central Asia,Lower-middle,Grazing land,Ecological deficit or reserve,1.344730782
Turkmenistan,Middle East/Central Asia,Lower-middle,Total,Ecological deficit or reserve,-2.954222067
Turkmenistan,Middle East/Central Asia,Lower-middle,Built up land,Ecological footprint of consumption,0.070976808
Turkmenistan,Middle East/Central Asia,Lower-middle,Cropland,Ecological footprint of consumption,0.543978495
Turkmenistan,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.007457058
Turkmenistan,Middle East/Central Asia,Lower-middle,Forest,Ecological footprint of consumption,4.358353832
Turkmenistan,Middle East/Central Asia,Lower-middle,Grazing land,Ecological footprint of consumption,0.582312505
Turkmenistan,Middle East/Central Asia,Lower-middle,Total,Ecological footprint of consumption,5.563078698
Uganda,Africa,Low income,Built up land,Biocapacity,0.035847523
Uganda,Africa,Low income,Cropland,Biocapacity,0.320001241
Uganda,Africa,Low income,Fishing grounds,Biocapacity,0.039929039
Uganda,Africa,Low income,Forest,Biocapacity,0.00989698
Uganda,Africa,Low income,Grazing land,Biocapacity,0.145950041
Uganda,Africa,Low income,Total,Biocapacity,0.551624823
Uganda,Africa,Low income,Built up land,Ecological deficit or reserve,0
Uganda,Africa,Low income,Cropland,Ecological deficit or reserve,0.025131599
Uganda,Africa,Low income,Fishing grounds,Ecological deficit or reserve,-0.057360901
Uganda,Africa,Low income,Forest,Ecological deficit or reserve,-0.60429934
Uganda,Africa,Low income,Grazing land,Ecological deficit or reserve,0.001205596
Uganda,Africa,Low income,Total,Ecological deficit or reserve,-0.635323046
Uganda,Africa,Low income,Built up land,Ecological footprint of consumption,0.035847523
Uganda,Africa,Low income,Cropland,Ecological footprint of consumption,0.294869642
Uganda,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.09728994
Uganda,Africa,Low income,Forest,Ecological footprint of consumption,0.614196319
Uganda,Africa,Low income,Grazing land,Ecological footprint of consumption,0.144744445
Uganda,Africa,Low income,Total,Ecological footprint of consumption,1.186947869
Ukraine,Other Europe,Lower-middle,Built up land,Biocapacity,0.083908296
Ukraine,Other Europe,Lower-middle,Cropland,Biocapacity,1.857681448
Ukraine,Other Europe,Lower-middle,Fishing grounds,Biocapacity,0.153065257
Ukraine,Other Europe,Lower-middle,Forest,Biocapacity,0.428633126
Ukraine,Other Europe,Lower-middle,Grazing land,Biocapacity,0.144125034
Ukraine,Other Europe,Lower-middle,Total,Biocapacity,2.66741316
Ukraine,Other Europe,Lower-middle,Built up land,Ecological deficit or reserve,0
Ukraine,Other Europe,Lower-middle,Cropland,Ecological deficit or reserve,0.837006385
Ukraine,Other Europe,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.076830509
Ukraine,Other Europe,Lower-middle,Forest,Ecological deficit or reserve,-1.338486854
Ukraine,Other Europe,Lower-middle,Grazing land,Ecological deficit or reserve,0.128068282
Ukraine,Other Europe,Lower-middle,Total,Ecological deficit or reserve,-0.296581678
Ukraine,Other Europe,Lower-middle,Built up land,Ecological footprint of consumption,0.083908296
Ukraine,Other Europe,Lower-middle,Cropland,Ecological footprint of consumption,1.020675063
Ukraine,Other Europe,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.076234748
Ukraine,Other Europe,Lower-middle,Forest,Ecological footprint of consumption,1.76711998
Ukraine,Other Europe,Lower-middle,Grazing land,Ecological footprint of consumption,0.016056752
Ukraine,Other Europe,Lower-middle,Total,Ecological footprint of consumption,2.963994838
United Arab Emirates,Middle East/Central Asia,High income,Built up land,Biocapacity,0
United Arab Emirates,Middle East/Central Asia,High income,Cropland,Biocapacity,0.02388593
United Arab Emirates,Middle East/Central Asia,High income,Fishing grounds,Biocapacity,0.46524199
United Arab Emirates,Middle East/Central Asia,High income,Forest,Biocapacity,0.066505548
United Arab Emirates,Middle East/Central Asia,High income,Grazing land,Biocapacity,0.0012394
United Arab Emirates,Middle East/Central Asia,High income,Total,Biocapacity,0.556872868
United Arab Emirates,Middle East/Central Asia,High income,Built up land,Ecological deficit or reserve,0
United Arab Emirates,Middle East/Central Asia,High income,Cropland,Ecological deficit or reserve,-0.815965466
United Arab Emirates,Middle East/Central Asia,High income,Fishing grounds,Ecological deficit or reserve,0.163543816
United Arab Emirates,Middle East/Central Asia,High income,Forest,Ecological deficit or reserve,-8.299697101
United Arab Emirates,Middle East/Central Asia,High income,Grazing land,Ecological deficit or reserve,-0.243589237
United Arab Emirates,Middle East/Central Asia,High income,Total,Ecological deficit or reserve,-9.195707987
United Arab Emirates,Middle East/Central Asia,High income,Built up land,Ecological footprint of consumption,0
United Arab Emirates,Middle East/Central Asia,High income,Cropland,Ecological footprint of consumption,0.839851395
United Arab Emirates,Middle East/Central Asia,High income,Fishing grounds,Ecological footprint of consumption,0.301698174
United Arab Emirates,Middle East/Central Asia,High income,Forest,Ecological footprint of consumption,8.366202648
United Arab Emirates,Middle East/Central Asia,High income,Grazing land,Ecological footprint of consumption,0.244828637
United Arab Emirates,Middle East/Central Asia,High income,Total,Ecological footprint of consumption,9.752580855
United Kingdom,EU-28,High income,Built up land,Biocapacity,0.15563516
United Kingdom,EU-28,High income,Cropland,Biocapacity,0.512192186
United Kingdom,EU-28,High income,Fishing grounds,Biocapacity,0.2994725
United Kingdom,EU-28,High income,Forest,Biocapacity,0.122174043
United Kingdom,EU-28,High income,Grazing land,Biocapacity,0.115578939
United Kingdom,EU-28,High income,Total,Biocapacity,1.205052827
United Kingdom,EU-28,High income,Built up land,Ecological deficit or reserve,0
United Kingdom,EU-28,High income,Cropland,Ecological deficit or reserve,-0.320231224
United Kingdom,EU-28,High income,Fishing grounds,Ecological deficit or reserve,0.217546265
United Kingdom,EU-28,High income,Forest,Ecological deficit or reserve,-3.357109873
United Kingdom,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.134368476
United Kingdom,EU-28,High income,Total,Ecological deficit or reserve,-3.594163308
United Kingdom,EU-28,High income,Built up land,Ecological footprint of consumption,0.15563516
United Kingdom,EU-28,High income,Cropland,Ecological footprint of consumption,0.83242341
United Kingdom,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.081926234
United Kingdom,EU-28,High income,Forest,Ecological footprint of consumption,3.479283915
United Kingdom,EU-28,High income,Grazing land,Ecological footprint of consumption,0.249947415
United Kingdom,EU-28,High income,Total,Ecological footprint of consumption,4.799216134
United States of America,North America,High income,Built up land,Biocapacity,0.083459448
United States of America,North America,High income,Cropland,Biocapacity,1.341757927
United States of America,North America,High income,Fishing grounds,Biocapacity,0.330624398
United States of America,North America,High income,Forest,Biocapacity,1.549343419
United States of America,North America,High income,Grazing land,Biocapacity,0.27857943
United States of America,North America,High income,Total,Biocapacity,3.583764622
United States of America,North America,High income,Built up land,Ecological deficit or reserve,0
United States of America,North America,High income,Cropland,Ecological deficit or reserve,0.302430812
United States of America,North America,High income,Fishing grounds,Ecological deficit or reserve,0.195405048
United States of America,North America,High income,Forest,Ecological deficit or reserve,-5.259849723
United States of America,North America,High income,Grazing land,Ecological deficit or reserve,-0.020273073
United States of America,North America,High income,Total,Ecological deficit or reserve,-4.782286936
United States of America,North America,High income,Built up land,Ecological footprint of consumption,0.083459448
United States of America,North America,High income,Cropland,Ecological footprint of consumption,1.039327115
United States of America,North America,High income,Fishing grounds,Ecological footprint of consumption,0.13521935
United States of America,North America,High income,Forest,Ecological footprint of consumption,6.809193142
